id,J2,J1,Total_Freq,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,Year,G1,G2,J_id,Case_Opps,ColorValue
1520,88,81,88,WODouglas,FDR,D,D,TCClark,Truman,D,D,1956,2,1,81_88,145,1
1521,88,81,98,WODouglas,FDR,D,D,TCClark,Truman,D,D,1957,2,1,81_88,192,1
1522,88,81,94,WODouglas,FDR,D,D,TCClark,Truman,D,D,1958,1,2,81_88,162,1
1523,88,81,93,WODouglas,FDR,D,D,TCClark,Truman,D,D,1959,2,1,81_88,165,1
1524,88,81,75,WODouglas,FDR,D,D,TCClark,Truman,D,D,1960,2,1,81_88,172,1
1525,88,81,95,WODouglas,FDR,D,D,TCClark,Truman,D,D,1961,1,1,81_88,153,1
1526,88,81,142,WODouglas,FDR,D,D,TCClark,Truman,D,D,1962,1,1,81_88,215,1
1527,88,81,148,WODouglas,FDR,D,D,TCClark,Truman,D,D,1963,1,1,81_88,218,1
1528,88,81,117,WODouglas,FDR,D,D,TCClark,Truman,D,D,1964,1,1,81_88,163,1
1529,88,81,121,WODouglas,FDR,D,D,TCClark,Truman,D,D,1965,1,1,81_88,174,1
1530,88,81,99,WODouglas,FDR,D,D,TCClark,Truman,D,D,1966,1,1,81_88,173,1
1531,89,81,19,WODouglas,FDR,D,D,SMinton,Truman,D,D,1949,1,1,81_89,29,1
1532,89,81,72,WODouglas,FDR,D,D,SMinton,Truman,D,D,1950,1,1,81_89,134,1
1533,89,81,56,WODouglas,FDR,D,D,SMinton,Truman,D,D,1951,1,1,81_89,113,1
1534,89,81,69,WODouglas,FDR,D,D,SMinton,Truman,D,D,1952,2,1,81_89,146,1
1535,89,81,59,WODouglas,FDR,D,D,SMinton,Truman,D,D,1953,1,1,81_89,102,1
1536,89,81,68,WODouglas,FDR,D,D,SMinton,Truman,D,D,1954,1,1,81_89,118,1
1537,89,81,77,WODouglas,FDR,D,D,SMinton,Truman,D,D,1955,1,1,81_89,132,1
1538,89,81,1,WODouglas,FDR,D,D,SMinton,Truman,D,D,1956,2,1,81_89,2,1
1539,90,81,58,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1953,1,1,81_90,95,0
1540,90,81,85,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1954,1,1,81_90,115,0
1541,90,81,115,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1955,1,1,81_90,128,0
1542,90,81,124,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1956,2,2,81_90,148,0
1543,90,81,160,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1957,2,2,81_90,189,0
1544,90,81,142,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1958,1,1,81_90,162,0
1545,90,81,132,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1959,2,2,81_90,163,0
1546,90,81,124,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1960,2,2,81_90,174,0
1547,90,81,132,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1961,1,1,81_90,152,0
1548,90,81,174,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1962,1,1,81_90,208,0
1549,90,81,192,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1963,1,1,81_90,218,0
1550,90,81,126,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1964,1,1,81_90,161,0
1551,90,81,139,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1965,1,1,81_90,167,0
1552,90,81,132,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1966,1,1,81_90,176,0
1553,90,81,175,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1967,1,1,81_90,223,0
1554,90,81,148,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1968,1,1,81_90,180,0
1555,91,81,14,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1954,1,1,81_91,20,0
1556,91,81,67,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1955,1,1,81_91,112,0
1557,91,81,72,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1956,2,1,81_91,149,0
1558,91,81,91,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1957,2,1,81_91,194,0
1559,91,81,81,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1958,1,2,81_91,163,0
1560,91,81,72,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1959,2,1,81_91,163,0
1561,91,81,74,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1960,2,1,81_91,171,0
1562,91,81,77,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1961,1,1,81_91,152,0
1563,91,81,109,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1962,1,1,81_91,216,0
1564,91,81,101,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1963,1,1,81_91,214,0
1565,91,81,88,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1964,1,1,81_91,163,0
1566,91,81,94,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1965,1,1,81_91,175,0
1567,91,81,70,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1966,1,1,81_91,177,0
1568,91,81,117,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1967,1,1,81_91,225,0
1569,91,81,111,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1968,1,1,81_91,180,0
1570,91,81,105,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1969,1,1,81_91,171,0
1571,91,81,90,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1970,1,1,81_91,165,0
1572,92,81,109,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1956,2,2,81_92,138,0
1573,92,81,159,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1957,2,2,81_92,189,0
1574,92,81,135,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1958,1,1,81_92,166,0
1575,92,81,131,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1959,2,2,81_92,167,0
1576,92,81,128,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1960,2,2,81_92,175,0
1577,92,81,121,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1961,1,1,81_92,153,0
1578,92,81,180,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1962,1,1,81_92,217,0
1579,92,81,181,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1963,1,1,81_92,210,0
1580,92,81,124,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1964,1,1,81_92,165,0
1581,92,81,144,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1965,1,1,81_92,176,0
1582,92,81,136,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1966,1,1,81_92,174,0
1583,92,81,185,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1967,1,1,81_92,224,0
1584,92,81,145,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1968,1,1,81_92,183,0
1585,92,81,130,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1969,1,1,81_92,174,0
1586,92,81,133,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1970,1,1,81_92,167,0
1587,92,81,179,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1971,2,2,81_92,225,0
1588,92,81,179,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1972,2,2,81_92,229,0
1589,92,81,188,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1973,2,2,81_92,229,0
1590,92,81,129,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1974,1,1,81_92,166,0
1591,92,81,5,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1975,1,1,81_92,6,0
1592,93,81,29,WODouglas,FDR,D,D,CEWhittaker,Eisenhower,R,R,1956,2,1,81_93,49,0
1593,93,81,97,WODouglas,FDR,D,D,CEWhittaker,Eisenhower,R,R,1957,2,1,81_93,193,0
1594,93,81,88,WODouglas,FDR,D,D,CEWhittaker,Eisenhower,R,R,1958,1,2,81_93,166,0
1595,93,81,73,WODouglas,FDR,D,D,CEWhittaker,Eisenhower,R,R,1959,2,1,81_93,167,0
1596,93,81,83,WODouglas,FDR,D,D,CEWhittaker,Eisenhower,R,R,1960,2,1,81_93,175,0
1597,93,81,36,WODouglas,FDR,D,D,CEWhittaker,Eisenhower,R,R,1961,1,1,81_93,62,0
1598,94,81,79,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1958,1,2,81_94,144,0
1599,94,81,92,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1959,2,1,81_94,161,0
1600,94,81,96,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1960,2,1,81_94,170,0
1601,94,81,98,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1961,1,1,81_94,152,0
1602,94,81,140,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1962,1,1,81_94,217,0
1603,94,81,150,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1963,1,1,81_94,217,0
1604,94,81,97,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1964,1,1,81_94,158,0
1605,94,81,113,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1965,1,1,81_94,175,0
1606,94,81,87,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1966,1,1,81_94,175,0
1607,94,81,163,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1967,1,1,81_94,224,0
1608,94,81,107,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1968,1,1,81_94,182,0
1609,94,81,108,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1969,1,1,81_94,173,0
1610,94,81,89,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1970,1,1,81_94,167,0
1611,94,81,155,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1971,2,2,81_94,226,0
1612,94,81,150,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1972,2,2,81_94,228,0
1613,94,81,127,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1973,2,1,81_94,223,0
1614,94,81,102,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1974,1,1,81_94,166,0
1615,94,81,4,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1975,1,1,81_94,6,0
1616,95,81,17,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1961,1,1,81_95,24,1
1617,95,81,156,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1962,1,1,81_95,207,1
1618,95,81,155,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1963,1,1,81_95,216,1
1619,95,81,111,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1964,1,1,81_95,160,1
1620,95,81,118,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1965,1,1,81_95,169,1
1621,95,81,107,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1966,1,1,81_95,168,1
1622,95,81,137,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1967,1,1,81_95,225,1
1623,95,81,116,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1968,1,1,81_95,181,1
1624,95,81,111,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1969,1,1,81_95,173,1
1625,95,81,96,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1970,1,1,81_95,165,1
1626,95,81,133,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1971,2,2,81_95,229,1
1627,95,81,106,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1972,2,1,81_95,232,1
1628,95,81,130,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1973,2,1,81_95,228,1
1629,95,81,91,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1974,1,1,81_95,166,1
1630,95,81,4,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1975,1,1,81_95,6,1
1631,96,81,165,WODouglas,FDR,D,D,AJGoldberg,Kennedy,D,D,1962,1,1,81_96,206,1
1632,96,81,183,WODouglas,FDR,D,D,AJGoldberg,Kennedy,D,D,1963,1,1,81_96,212,1
1633,96,81,115,WODouglas,FDR,D,D,AJGoldberg,Kennedy,D,D,1964,1,1,81_96,158,1
1634,97,81,126,WODouglas,FDR,D,D,AFortas,LBJ,D,D,1965,1,1,81_97,154,1
1635,97,81,142,WODouglas,FDR,D,D,AFortas,LBJ,D,D,1966,1,1,81_97,169,1
1636,97,81,185,WODouglas,FDR,D,D,AFortas,LBJ,D,D,1967,1,1,81_97,221,1
1637,97,81,80,WODouglas,FDR,D,D,AFortas,LBJ,D,D,1968,1,1,81_97,102,1
1638,98,81,112,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1967,1,1,81_98,136,1
1639,98,81,132,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1968,1,1,81_98,162,1
1640,98,81,117,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1969,1,1,81_98,152,1
1641,98,81,127,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1970,1,1,81_98,162,1
1642,98,81,182,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1971,2,2,81_98,229,1
1643,98,81,181,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1972,2,2,81_98,226,1
1644,98,81,185,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1973,2,2,81_98,225,1
1645,98,81,119,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1974,1,1,81_98,166,1
1646,98,81,5,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1975,1,1,81_98,6,1
1647,99,81,91,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1969,1,1,81_99,172,0
1648,99,81,80,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1970,1,1,81_99,166,0
1649,99,81,99,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1971,2,2,81_99,229,0
1650,99,81,107,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1972,2,1,81_99,234,0
1651,99,81,101,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1973,2,1,81_99,229,0
1652,99,81,79,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1974,1,1,81_99,165,0
1653,99,81,4,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1975,1,1,81_99,6,0
1654,84,82,106,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1946,1,1,82_84,172,1
1655,84,82,76,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1947,2,1,82_84,142,1
1656,84,82,94,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1948,2,1,82_84,170,1
1657,85,82,157,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1946,1,1,82_85,181,1
1658,85,82,135,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1947,2,2,82_85,146,1
1659,85,82,134,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1948,2,2,82_85,175,1
1660,86,82,120,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1946,1,1,82_86,180,1
1661,86,82,83,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1947,2,1,82_86,150,1
1662,86,82,102,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1948,2,1,82_86,175,1
1663,87,82,126,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1946,1,1,82_87,178,1
1664,87,82,92,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1947,2,1,82_87,147,1
1665,87,82,105,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1948,2,1,82_87,174,1
1666,85,84,107,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1946,1,1,84_85,173,1
1667,85,84,82,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1947,1,2,84_85,142,1
1668,85,84,91,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1948,1,2,84_85,172,1
1669,86,84,130,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1946,1,1,84_86,172,1
1670,86,84,98,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1947,1,1,84_86,144,1
1671,86,84,137,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1948,1,1,84_86,172,1
1672,86,84,73,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1949,1,1,84_86,119,1
1673,86,84,93,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1950,1,1,84_86,131,1
1674,86,84,88,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1951,1,1,84_86,133,1
1675,86,84,101,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1952,1,1,84_86,128,1
1676,86,84,74,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1953,1,1,84_86,97,1
1677,87,84,138,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1946,1,1,84_87,170,1
1678,87,84,98,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1947,1,1,84_87,141,1
1679,87,84,133,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1948,1,1,84_87,171,1
1680,87,84,83,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1949,1,1,84_87,116,1
1681,87,84,90,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1950,1,1,84_87,130,1
1682,87,84,82,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1951,1,1,84_87,133,1
1683,87,84,98,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1952,1,1,84_87,127,1
1684,88,84,71,RHJackson,FDR,D,D,TCClark,Truman,D,D,1949,1,1,84_88,92,1
1685,88,84,84,RHJackson,FDR,D,D,TCClark,Truman,D,D,1950,1,1,84_88,112,1
1686,88,84,81,RHJackson,FDR,D,D,TCClark,Truman,D,D,1951,1,1,84_88,112,1
1687,88,84,99,RHJackson,FDR,D,D,TCClark,Truman,D,D,1952,1,1,84_88,120,1
1688,88,84,75,RHJackson,FDR,D,D,TCClark,Truman,D,D,1953,1,1,84_88,90,1
1689,89,84,70,RHJackson,FDR,D,D,SMinton,Truman,D,D,1949,1,1,84_89,107,1
1690,89,84,95,RHJackson,FDR,D,D,SMinton,Truman,D,D,1950,1,1,84_89,131,1
1691,89,84,69,RHJackson,FDR,D,D,SMinton,Truman,D,D,1951,1,1,84_89,113,1
1692,89,84,99,RHJackson,FDR,D,D,SMinton,Truman,D,D,1952,1,1,84_89,129,1
1693,89,84,72,RHJackson,FDR,D,D,SMinton,Truman,D,D,1953,1,1,84_89,97,1
1694,90,84,68,RHJackson,FDR,D,D,EWarren,Eisenhower,R,R,1953,1,1,84_90,90,0
1695,86,85,129,WBRutledge,FDR,D,D,HHBurton,Truman,D,R,1946,1,1,85_86,191,1
1696,86,85,90,WBRutledge,FDR,D,D,HHBurton,Truman,D,R,1947,2,1,85_86,151,1
1697,86,85,107,WBRutledge,FDR,D,D,HHBurton,Truman,D,R,1948,2,1,85_86,178,1
1698,87,85,123,WBRutledge,FDR,D,D,FMVinson,Truman,D,D,1946,1,1,85_87,189,1
1699,87,85,95,WBRutledge,FDR,D,D,FMVinson,Truman,D,D,1947,2,1,85_87,148,1
1700,87,85,104,WBRutledge,FDR,D,D,FMVinson,Truman,D,D,1948,2,1,85_87,177,1
1701,87,86,156,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1946,1,1,86_87,188,1
1702,87,86,126,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1947,1,1,86_87,152,1
1703,87,86,150,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1948,1,1,86_87,178,1
1704,87,86,109,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1949,1,1,86_87,120,1
1705,87,86,105,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1950,1,1,86_87,131,1
1706,87,86,100,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1951,1,1,86_87,137,1
1707,87,86,119,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1952,1,1,86_87,145,1
1708,88,86,84,HHBurton,Truman,D,R,TCClark,Truman,D,D,1949,1,1,86_88,94,1
1709,88,86,92,HHBurton,Truman,D,R,TCClark,Truman,D,D,1950,1,1,86_88,113,1
1710,88,86,95,HHBurton,Truman,D,R,TCClark,Truman,D,D,1951,1,1,86_88,113,1
1711,88,86,119,HHBurton,Truman,D,R,TCClark,Truman,D,D,1952,1,1,86_88,137,1
1712,88,86,83,HHBurton,Truman,D,R,TCClark,Truman,D,D,1953,1,1,86_88,99,1
1713,88,86,95,HHBurton,Truman,D,R,TCClark,Truman,D,D,1954,1,1,86_88,115,1
1714,88,86,89,HHBurton,Truman,D,R,TCClark,Truman,D,D,1955,1,1,86_88,128,1
1715,88,86,111,HHBurton,Truman,D,R,TCClark,Truman,D,D,1956,1,1,86_88,145,1
1716,88,86,152,HHBurton,Truman,D,R,TCClark,Truman,D,D,1957,1,1,86_88,192,1
1717,88,86,3,HHBurton,Truman,D,R,TCClark,Truman,D,D,1958,1,2,86_88,4,1
1718,89,86,97,HHBurton,Truman,D,R,SMinton,Truman,D,D,1949,1,1,86_89,111,1
1719,89,86,110,HHBurton,Truman,D,R,SMinton,Truman,D,D,1950,1,1,86_89,132,1
1720,89,86,78,HHBurton,Truman,D,R,SMinton,Truman,D,D,1951,1,1,86_89,114,1
1721,89,86,124,HHBurton,Truman,D,R,SMinton,Truman,D,D,1952,1,1,86_89,148,1
1722,89,86,79,HHBurton,Truman,D,R,SMinton,Truman,D,D,1953,1,1,86_89,108,1
1723,89,86,93,HHBurton,Truman,D,R,SMinton,Truman,D,D,1954,1,1,86_89,116,1
1724,89,86,112,HHBurton,Truman,D,R,SMinton,Truman,D,D,1955,1,1,86_89,132,1
1725,89,86,1,HHBurton,Truman,D,R,SMinton,Truman,D,D,1956,1,1,86_89,2,1
1726,90,86,76,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,1953,1,1,86_90,101,0
1727,90,86,89,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,1954,1,1,86_90,115,0
1728,90,86,81,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,1955,1,1,86_90,128,0
1729,90,86,93,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,1956,1,2,86_90,148,0
1730,90,86,105,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,1957,1,2,86_90,189,0
1731,90,86,3,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,1958,1,1,86_90,4,0
1732,91,86,14,HHBurton,Truman,D,R,JHarlan2,Eisenhower,R,R,1954,1,1,86_91,19,0
1733,91,86,87,HHBurton,Truman,D,R,JHarlan2,Eisenhower,R,R,1955,1,1,86_91,112,0
1734,91,86,116,HHBurton,Truman,D,R,JHarlan2,Eisenhower,R,R,1956,1,1,86_91,149,0
1735,91,86,154,HHBurton,Truman,D,R,JHarlan2,Eisenhower,R,R,1957,1,1,86_91,194,0
1736,91,86,3,HHBurton,Truman,D,R,JHarlan2,Eisenhower,R,R,1958,1,2,86_91,4,0
1737,92,86,93,HHBurton,Truman,D,R,WJBrennan,Eisenhower,R,D,1956,1,2,86_92,138,0
1738,92,86,119,HHBurton,Truman,D,R,WJBrennan,Eisenhower,R,D,1957,1,2,86_92,189,0
1739,92,86,3,HHBurton,Truman,D,R,WJBrennan,Eisenhower,R,D,1958,1,1,86_92,4,0
1740,93,86,47,HHBurton,Truman,D,R,CEWhittaker,Eisenhower,R,R,1956,1,1,86_93,50,0
1741,93,86,153,HHBurton,Truman,D,R,CEWhittaker,Eisenhower,R,R,1957,1,1,86_93,193,0
1742,93,86,4,HHBurton,Truman,D,R,CEWhittaker,Eisenhower,R,R,1958,1,2,86_93,4,0
1743,94,86,0,HHBurton,Truman,D,R,PStewart,Eisenhower,R,R,1958,1,2,86_94,0,0
1744,88,87,89,FMVinson,Truman,D,D,TCClark,Truman,D,D,1949,1,1,87_88,91,1
1745,88,87,97,FMVinson,Truman,D,D,TCClark,Truman,D,D,1950,1,1,87_88,110,1
1746,88,87,99,FMVinson,Truman,D,D,TCClark,Truman,D,D,1951,1,1,87_88,113,1
1747,88,87,120,FMVinson,Truman,D,D,TCClark,Truman,D,D,1952,1,1,87_88,135,1
1748,89,87,100,FMVinson,Truman,D,D,SMinton,Truman,D,D,1949,1,1,87_89,108,1
1749,89,87,110,FMVinson,Truman,D,D,SMinton,Truman,D,D,1950,1,1,87_89,131,1
1750,89,87,101,FMVinson,Truman,D,D,SMinton,Truman,D,D,1951,1,1,87_89,114,1
1751,89,87,119,FMVinson,Truman,D,D,SMinton,Truman,D,D,1952,1,1,87_89,146,1
1752,89,88,79,TCClark,Truman,D,D,SMinton,Truman,D,D,1949,1,1,88_89,83,1
1753,89,88,91,TCClark,Truman,D,D,SMinton,Truman,D,D,1950,1,1,88_89,111,1
1754,89,88,80,TCClark,Truman,D,D,SMinton,Truman,D,D,1951,1,1,88_89,94,1
1755,89,88,119,TCClark,Truman,D,D,SMinton,Truman,D,D,1952,1,1,88_89,137,1
1756,89,88,75,TCClark,Truman,D,D,SMinton,Truman,D,D,1953,1,1,88_89,99,1
1757,89,88,98,TCClark,Truman,D,D,SMinton,Truman,D,D,1954,1,1,88_89,118,1
1758,89,88,102,TCClark,Truman,D,D,SMinton,Truman,D,D,1955,1,1,88_89,128,1
1759,89,88,1,TCClark,Truman,D,D,SMinton,Truman,D,D,1956,1,1,88_89,2,1
1760,90,88,86,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1953,1,1,88_90,92,0
1761,90,88,103,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1954,1,1,88_90,116,0
1762,90,88,105,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1955,1,1,88_90,124,0
1763,90,88,107,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1956,1,2,88_90,143,0
1764,90,88,113,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1957,1,2,88_90,188,0
1765,90,88,109,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1958,2,1,88_90,161,0
1766,90,88,120,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1959,1,2,88_90,166,0
1767,90,88,114,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1960,1,2,88_90,172,0
1768,90,88,111,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1961,1,1,88_90,152,0
1769,90,88,155,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1962,1,1,88_90,206,0
1770,90,88,166,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1963,1,1,88_90,222,0
1771,90,88,138,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1964,1,1,88_90,162,0
1772,90,88,141,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1965,1,1,88_90,168,0
1773,90,88,135,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1966,1,1,88_90,172,0
1774,91,88,14,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,1954,1,1,88_91,20,0
1775,91,88,76,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,1955,1,1,88_91,110,0
1776,91,88,93,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,1956,1,1,88_91,145,0
1777,91,88,138,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,1957,1,1,88_91,193,0
1778,91,88,137,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,1958,2,2,88_91,163,0
1779,91,88,124,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,1959,1,1,88_91,164,0
1780,91,88,144,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,1960,1,1,88_91,169,0
