id,J2,J1,freq,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,Year,G1,G2,J_id
1822,107,106,88,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1995,1,1,106_107
1823,107,102,80,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1995,1,1,102_107
1824,107,103,87,JPStevens,Ford,R,R,DHSouter,Bush,R,R,1995,1,1,103_107
1825,107,105,76,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1995,1,1,105_107
1826,108,102,104,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,1995,1,1,102_108
1827,108,106,92,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,1995,1,1,106_108
1828,108,105,103,AScalia,Reagan,R,R,CThomas,Bush,R,R,1995,1,1,105_108
1829,108,104,93,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1995,1,1,104_108
1830,108,107,74,DHSouter,Bush,R,R,CThomas,Bush,R,R,1995,1,1,107_108
1831,108,103,59,JPStevens,Ford,R,R,CThomas,Bush,R,R,1995,1,1,103_108
1832,109,103,87,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1995,1,1,103_109
1833,109,102,82,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,1995,1,1,102_109
1834,109,105,76,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1995,1,1,105_109
1835,109,108,75,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,1995,1,1,108_109
1836,109,106,87,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,1995,1,1,106_109
1837,109,104,82,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1995,1,1,104_109
1838,109,107,100,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,1995,1,1,107_109
1839,110,105,76,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1995,1,1,105_110
1840,110,106,86,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,1995,1,1,106_110
1841,110,103,84,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1995,1,1,103_110
1842,110,104,88,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1995,1,1,104_110
1843,110,107,97,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,1995,1,1,107_110
1844,110,102,77,WHRehnquist,Nixon,R,R,SGBreyer,Clinton,D,D,1995,1,1,102_110
1845,110,108,72,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,1995,1,1,108_110
1846,110,109,90,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1995,1,1,109_110
1847,103,102,63,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,1996,1,1,102_103
1848,104,102,89,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,1996,1,1,102_104
1849,104,103,67,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,1996,1,1,103_104
1850,105,103,58,JPStevens,Ford,R,R,AScalia,Reagan,R,R,1996,1,1,103_105
1851,105,104,95,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1996,1,1,104_105
1852,105,102,99,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1996,1,1,102_105
1853,106,105,95,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1996,1,1,105_106
1854,106,102,95,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1996,1,1,102_106
1855,106,103,74,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,1996,1,1,103_106
1856,106,104,95,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1996,1,1,104_106
1857,107,104,85,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1996,1,1,104_107
1858,107,106,87,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1996,1,1,106_107
1859,107,102,83,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1996,1,1,102_107
1860,107,103,86,JPStevens,Ford,R,R,DHSouter,Bush,R,R,1996,1,1,103_107
1861,107,105,79,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1996,1,1,105_107
1862,108,102,100,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,1996,1,1,102_108
1863,108,106,95,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,1996,1,1,106_108
1864,108,105,111,AScalia,Reagan,R,R,CThomas,Bush,R,R,1996,1,1,105_108
1865,108,104,96,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1996,1,1,104_108
1866,108,107,80,DHSouter,Bush,R,R,CThomas,Bush,R,R,1996,1,1,107_108
1867,108,103,59,JPStevens,Ford,R,R,CThomas,Bush,R,R,1996,1,1,103_108
1868,109,103,90,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1996,1,1,103_109
1869,109,102,79,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,1996,1,1,102_109
1870,109,105,77,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1996,1,1,105_109
1871,109,108,78,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,1996,1,1,108_109
1872,109,106,83,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,1996,1,1,106_109
1873,109,104,85,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1996,1,1,104_109
1874,109,107,97,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,1996,1,1,107_109
1875,110,105,71,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1996,1,1,105_110
1876,110,106,82,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,1996,1,1,106_110
1877,110,103,91,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1996,1,1,103_110
1878,110,104,83,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1996,1,1,104_110
1879,110,107,96,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,1996,1,1,107_110
1880,110,102,76,WHRehnquist,Nixon,R,R,SGBreyer,Clinton,D,D,1996,1,1,102_110
1881,110,108,70,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,1996,1,1,108_110
1882,110,109,98,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1996,1,1,109_110
1883,103,102,82,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,1997,1,1,102_103
1884,104,102,108,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,1997,1,1,102_104
1885,104,103,83,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,1997,1,1,103_104
1886,105,103,71,JPStevens,Ford,R,R,AScalia,Reagan,R,R,1997,1,1,103_105
1887,105,104,104,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1997,1,1,104_105
1888,105,102,106,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1997,1,1,102_105
1889,106,105,98,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1997,1,1,105_106
1890,106,102,118,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1997,1,1,102_106
1891,106,103,88,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,1997,1,1,103_106
1892,106,104,106,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1997,1,1,104_106
1893,107,104,93,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1997,1,1,104_107
1894,107,106,100,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1997,1,1,106_107
1895,107,102,96,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1997,1,1,102_107
1896,107,103,100,JPStevens,Ford,R,R,DHSouter,Bush,R,R,1997,1,1,103_107
1897,107,105,84,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1997,1,1,105_107
1898,108,102,107,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,1997,1,1,102_108
1899,108,106,103,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,1997,1,1,106_108
1900,108,105,115,AScalia,Reagan,R,R,CThomas,Bush,R,R,1997,1,1,105_108
1901,108,104,105,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1997,1,1,104_108
1902,108,107,87,DHSouter,Bush,R,R,CThomas,Bush,R,R,1997,1,1,107_108
1903,108,103,78,JPStevens,Ford,R,R,CThomas,Bush,R,R,1997,1,1,103_108
1904,109,103,103,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1997,1,1,103_109
1905,109,102,98,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,1997,1,1,102_109
1906,109,105,84,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1997,1,1,105_109
1907,109,108,87,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,1997,1,1,108_109
1908,109,106,100,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,1997,1,1,106_109
1909,109,104,89,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1997,1,1,104_109
1910,109,107,112,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,1997,1,1,107_109
1911,110,105,81,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1997,1,1,105_110
1912,110,106,99,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,1997,1,1,106_110
1913,110,103,102,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1997,1,1,103_110
1914,110,104,98,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1997,1,1,104_110
1915,110,107,111,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,1997,1,1,107_110
1916,110,102,93,WHRehnquist,Nixon,R,R,SGBreyer,Clinton,D,D,1997,1,1,102_110
1917,110,108,86,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,1997,1,1,108_110
1918,110,109,111,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1997,1,1,109_110
1919,103,102,56,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,1998,1,1,102_103
